0.138473613,0.186,1.582703925,0.324,7.646462386,4.977692286,0.52,0.755471339,0.939380609,2.437646458,2.443092616,1.116729824
0.107,2.385915229,2.813219714,0.204,0.059898863,19.56458898,0.918321332,0.956592794,2.299524441,0.627747406,2.134853521,0.0816
2.120279062,2.30172908,7.785161695,0.489080424,0.93,0.0818,0.270247786,0.388,1.342762547,2.636515701,0.522765472,0.306
6.548690551,2.533860938,31.30553832,0.574,3.009419465,3.752830075,0.729207505,0.063293656,0.506213135,3.649975822,1.409333305,0.414
4.146911805,3.586305954,55.59057171,2.680176997,1.795509828,3.530399443,0.399458683,1.621973741,2.899121635,3.560974352,7.248611869,1.133529978
0.0742,3.772985042,0.904366599,1.512824443,4.683260576,5.606495408,0.19,0.14,3.810700225,12.84720597,0.47,5.22306672
0.42,6.917928916,2.429801923,19.76112114,7.663704925,4.368551978,3.255208616,0.13,2.749583802,10.12370206,2.898674346,2.452153983
0.747102104,8.15512786,0.509729159,17.11828941,10.38388665,0.058812912,0.269688894,0.127,15.01462746,0.846619317,13.46895331,2.94455463
